2021-12-27 17:50:07,660 INFO  [Log] I am on Finish method TDD- WEB - Chrome 
2021-12-27 17:50:07,682 INFO  [Log] I am on Start Test TDD- MOBILE 
2021-12-27 17:50:07,729 INFO  [Log] I am on TestStart method Wiki start 
2021-12-27 17:50:07,729 INFO  [Log] I am in onStart method Default 
2021-12-27 17:50:07,729 INFO  [Log] I am in onStart method Default 
2021-12-27 17:50:07,729 INFO  [Log] I am in onTestSkipped method Wiki skipped 
2021-12-27 17:50:07,762 INFO  [Log] I am on Finish method TDD- MOBILE 
2021-12-27 17:50:07,780 INFO  [Log] I am on Start Test TDD- DESKTOP 
2021-12-27 17:50:07,807 INFO  [Log] I am on TestStart method Calculator start 
2021-12-27 17:50:07,807 INFO  [Log] I am in onStart method Default 
2021-12-27 17:50:07,807 INFO  [Log] I am in onStart method Default 
2021-12-27 17:50:07,807 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2021-12-27 17:50:07,840 INFO  [Log] I am on Finish method TDD- DESKTOP 
2021-12-27 17:52:36,832 INFO  [Log] I am on Start Test TDD- API 
2021-12-27 17:52:37,419 INFO  [Log] Sample API Test 
2021-12-27 17:52:37,419 INFO  [Log] Sample API Test 
2021-12-27 17:52:37,862 INFO  [Log] I am on TestStart method Employee_API_test start 
2021-12-27 17:52:37,862 INFO  [Log] I am on TestStart method Employee_API_test2 start 
2021-12-27 17:52:37,863 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:52:37,863 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:52:37,863 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:52:37,863 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:52:41,159 INFO  [Log] I am on TestSuccess method Employee_API_test succeed 
2021-12-27 17:52:41,507 INFO  [Log] I am on Finish method TDD- API 
2021-12-27 17:52:41,523 INFO  [Log] I am on Start Test TDD- WEB - FireFox 
2021-12-27 17:52:41,537 INFO  [Log] Generic Test 
2021-12-27 17:52:41,537 INFO  [Log] Generic Test 
2021-12-27 17:52:46,600 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
